ano,percentual_nivel_5,percentual_nivel_8,percentual_nivel_1,tipo_localizacao,quantidade_alunos_inse,percentual_nivel_3,sigla_uf,sigla_uf_nome,inse,percentual_nivel_2,percentual_nivel_4,rede,area,percentual_nivel_6,percentual_nivel_7
2019,27.27,1.12,0.14,Rural,11864,9.18,SC,Santa Catarina,5.34,3.16,18.38,"Total (Federal, Estadual, Municipal e Privada)",Interior,24.7,16.05
2019,27.41,1.07,0.14,Rural,11745,9.29,SC,Santa Catarina,5.33,3.2,18.44,Total (Estadual e Municipal),Total (Capital e Interior),24.62,15.83
2019,27.42,1.05,0.14,Rural,11616,9.31,SC,Santa Catarina,5.33,3.21,18.51,Total (Estadual e Municipal),Interior,24.6,15.75
2019,27.25,1.12,0.14,Rural,11971,9.18,SC,Santa Catarina,5.34,3.15,18.33,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),24.71,16.13
2019,27.26,1.1,0.14,Rural,11842,9.2,SC,Santa Catarina,5.34,3.16,18.4,"Total (Federal, Estadual e Municipal)",Interior,24.68,16.05
2019,22.75,1.07,0.14,Rural,4759,13.26,RS,Rio Grande do Sul,5.17,7.9,20.46,Estadual,Total (Capital e Interior),20.12,14.3
2019,22.75,1.07,0.14,Rural,4759,13.26,RS,Rio Grande do Sul,5.17,7.9,20.46,Estadual,Interior,20.12,14.3
2019,24.48,1.41,0.14,Total (Urbana e Rural),10395,13.7,MS,Mato Grosso do Sul,5.15,6.82,22.32,Estadual,Capital,18.03,13.1
2019,24.5,1.42,0.14,Urbana,10349,13.69,MS,Mato Grosso do Sul,5.16,6.8,22.28,Estadual,Capital,18.02,13.16
2019,26.19,0.59,0.14,Total (Urbana e Rural),1224,13,MT,Mato Grosso,5.2,5.42,21.31,Federal,Interior,18.51,14.85
2019,22.76,0.69,0.14,Total (Urbana e Rural),3473,17.68,MT,Mato Grosso,4.95,10.91,25.37,Municipal,Capital,13.6,8.84
2019,8.9,19.96,0.14,Total (Urbana e Rural),3102,0.87,DF,Distrito Federal,6.32,0.49,3.95,Privada,Total (Capital e Interior),18.24,47.44
2019,8.9,19.96,0.14,Total (Urbana e Rural),3102,0.87,DF,Distrito Federal,6.32,0.49,3.95,Privada,Capital,18.24,47.44
2021,23.2,4.65,0.14,Urbana,285092,7.41,PR,Paraná,5.52,2.87,15.73,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.69,23.31
2019,25.52,1.49,0.16,Urbana,285192,10.12,PR,Paraná,5.31,4.66,18.97,Total (Estadual e Municipal),Total (Capital e Interior),22.28,16.79
2019,25.46,1.53,0.16,Urbana,287229,10.06,PR,Paraná,5.31,4.62,18.89,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),22.3,16.98
2019,22.63,3.74,0.16,Total (Urbana e Rural),226411,8.62,RS,Rio Grande do Sul,5.46,3.92,16.41,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.04,22.48
2019,22.83,3.54,0.16,Total (Urbana e Rural),206168,8.63,RS,Rio Grande do Sul,5.46,3.94,16.39,"Total (Federal, Estadual, Municipal e Privada)",Interior,22.38,22.13
2019,22.54,3.91,0.16,Urbana,210335,8.35,RS,Rio Grande do Sul,5.48,3.73,16.06,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.2,23.05
2019,22.75,3.73,0.16,Urbana,190092,8.32,RS,Rio Grande do Sul,5.48,3.71,16,"Total (Federal, Estadual, Municipal e Privada)",Interior,22.59,22.76
2019,25.19,1.23,0.16,Total (Urbana e Rural),92238,10.3,RS,Rio Grande do Sul,5.3,4.62,19.29,Municipal,Interior,22.56,16.65
2019,21.52,5.03,0.16,Total (Urbana e Rural),24153,11.41,MS,Mato Grosso do Sul,5.37,5.41,19.13,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.01,19.33
2019,24.35,1.5,0.16,Total (Urbana e Rural),22519,13.8,MS,Mato Grosso do Sul,5.16,6.57,22.53,Total (Estadual e Municipal),Capital,17.94,13.14
2019,24.37,1.51,0.16,Urbana,22139,13.73,MS,Mato Grosso do Sul,5.16,6.54,22.44,Total (Estadual e Municipal),Capital,18.03,13.22
2019,24.2,1.6,0.16,Total (Urbana e Rural),22757,13.67,MS,Mato Grosso do Sul,5.17,6.51,22.34,"Total (Federal, Estadual e Municipal)",Capital,18.01,13.52
2019,24.21,1.61,0.16,Urbana,22377,13.6,MS,Mato Grosso do Sul,5.17,6.47,22.24,"Total (Federal, Estadual e Municipal)",Capital,18.1,13.6
2021,15.09,4.94,0.16,Total (Urbana e Rural),630,14.8,PE,Pernambuco,5.42,7.31,11.56,Federal,Total (Capital e Interior),19.6,26.54
2021,23.21,4.49,0.16,Total (Urbana e Rural),301195,7.76,PR,Paraná,5.5,3.15,16.08,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.41,22.73
2021,25.1,2.06,0.16,Urbana,178306,8.19,PR,Paraná,5.41,3.25,17.12,Estadual,Total (Capital e Interior),24.11,20.01
2021,27.24,1.42,0.16,Urbana,89823,9.95,PR,Paraná,5.28,3.84,20.57,Municipal,Interior,21.78,15.04
2021,25.78,1.89,0.16,Urbana,282446,8.66,PR,Paraná,5.38,3.38,18.14,Total (Estadual e Municipal),Total (Capital e Interior),23.44,18.55
2021,25.72,1.93,0.16,Urbana,283431,8.61,PR,Paraná,5.38,3.35,18.06,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),23.44,18.72
2021,28.67,1.52,0.16,Rural,3661,7.69,SC,Santa Catarina,5.37,3.35,17.37,Estadual,Total (Capital e Interior),24.34,16.89
2021,28.67,1.52,0.16,Rural,3661,7.69,SC,Santa Catarina,5.37,3.35,17.37,Estadual,Interior,24.34,16.89
2021,23,4.3,0.16,Total (Urbana e Rural),195611,7.54,RS,Rio Grande do Sul,5.5,3.24,16.31,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.72,22.72
2021,22.99,4.33,0.16,Total (Urbana e Rural),181628,7.51,RS,Rio Grande do Sul,5.5,3.19,16.08,"Total (Federal, Estadual, Municipal e Privada)",Interior,23.09,22.65
2021,22.87,4.48,0.16,Urbana,181409,7.3,RS,Rio Grande do Sul,5.51,3.1,16.09,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),22.8,23.21
2021,25.63,1.65,0.16,Urbana,78530,8.62,RS,Rio Grande do Sul,5.36,3.57,18.3,Municipal,Interior,24.01,18.05
2019,13.35,13.57,0.17,Total (Urbana e Rural),884,3.48,RR,Roraima,6.04,1.7,7.35,Privada,Total (Capital e Interior),18.92,41.46
2019,20.16,7.44,0.17,Total (Urbana e Rural),1524,4.43,TO,Tocantins,5.78,1.85,10.01,Privada,Interior,21.93,34.01
2019,25.8,1.47,0.17,Total (Urbana e Rural),343650,10.73,SP,São Paulo,5.28,4.58,20.07,Municipal,Interior,21.4,15.78
2019,25.8,1.48,0.17,Urbana,333922,10.64,SP,São Paulo,5.28,4.49,19.99,Municipal,Interior,21.52,15.92
2019,23.69,2.9,0.17,Total (Urbana e Rural),264544,9.87,PR,Paraná,5.37,4.81,17.98,"Total (Federal, Estadual, Municipal e Privada)",Interior,21.13,19.45
2019,25.74,1.29,0.17,Urbana,244676,10.8,PR,Paraná,5.26,5.1,19.86,Total (Estadual e Municipal),Interior,21.61,15.43
2019,25.7,1.32,0.17,Urbana,246342,10.74,PR,Paraná,5.27,5.06,19.77,"Total (Federal, Estadual e Municipal)",Interior,21.64,15.6
2019,25.26,1.26,0.17,Urbana,86089,10.25,RS,Rio Grande do Sul,5.3,4.49,19.11,Municipal,Total (Capital e Interior),22.64,16.82
2019,24.57,1.56,0.17,Total (Urbana e Rural),201232,9.64,RS,Rio Grande do Sul,5.34,4.42,18.17,Total (Estadual e Municipal),Interior,22.91,18.56
2019,24.62,1.61,0.17,Urbana,185780,9.36,RS,Rio Grande do Sul,5.36,4.19,17.85,Total (Estadual e Municipal),Interior,23.19,19.01
2019,24.47,1.64,0.17,Total (Urbana e Rural),203718,9.58,RS,Rio Grande do Sul,5.35,4.37,18.04,"Total (Federal, Estadual e Municipal)",Interior,22.94,18.79
2019,24.51,1.69,0.17,Urbana,187709,9.3,RS,Rio Grande do Sul,5.37,4.15,17.73,"Total (Federal, Estadual e Municipal)",Interior,23.23,19.22
2019,21.49,5.09,0.17,Urbana,23773,11.32,MS,Mato Grosso do Sul,5.38,5.37,19,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.09,19.48
2019,8.68,21.47,0.17,Total (Urbana e Rural),1396,0.56,MS,Mato Grosso do Sul,6.36,0.14,3.74,Privada,Capital,18.03,47.21
2019,8.68,21.47,0.17,Urbana,1396,0.56,MS,Mato Grosso do Sul,6.36,0.14,3.74,Privada,Capital,18.03,47.21
2021,24.29,3.3,0.17,Total (Urbana e Rural),3567,9.51,PA,Pará,5.43,2.53,18.04,Privada,Total (Capital e Interior),21.08,21.08
2021,24.32,3.3,0.17,Urbana,3496,9.34,PA,Pará,5.44,2.49,17.97,Privada,Total (Capital e Interior),21.19,21.21
2021,12.58,0,0.17,Total (Urbana e Rural),530,20.74,AL,Alagoas,4.67,24.6,21.99,Federal,Total (Capital e Interior),13.43,6.48
2021,12.58,0,0.17,Total (Urbana e Rural),530,20.74,AL,Alagoas,4.67,24.6,21.99,Federal,Interior,13.43,6.48
2021,12.58,0,0.17,Urbana,530,20.74,AL,Alagoas,4.67,24.6,21.99,Federal,Total (Capital e Interior),13.43,6.48
2021,12.58,0,0.17,Urbana,530,20.74,AL,Alagoas,4.67,24.6,21.99,Federal,Interior,13.43,6.48
2021,24.02,3.68,0.17,Total (Urbana e Rural),264197,8.49,PR,Paraná,5.44,3.49,17.18,"Total (Federal, Estadual, Municipal e Privada)",Interior,22.34,20.64
2021,26.83,1.55,0.17,Total (Urbana e Rural),110060,9.7,PR,Paraná,5.3,3.82,20.13,Municipal,Total (Capital e Interior),22.05,15.75
2021,26.19,1.68,0.17,Urbana,246103,9.2,PR,Paraná,5.34,3.63,18.88,Total (Estadual e Municipal),Interior,22.96,17.29
2021,26.16,1.7,0.17,Urbana,246887,9.15,PR,Paraná,5.34,3.61,18.81,"Total (Federal, Estadual e Municipal)",Interior,22.98,17.42
2021,25.56,1.61,0.17,Total (Urbana e Rural),88837,8.99,RS,Rio Grande do Sul,5.35,3.79,18.66,Municipal,Interior,23.63,17.59
2021,25.66,1.58,0.17,Urbana,82283,8.98,RS,Rio Grande do Sul,5.35,3.76,18.73,Municipal,Total (Capital e Interior),23.58,17.53
2021,24.77,2.04,0.17,Urbana,164729,8.1,RS,Rio Grande do Sul,5.41,3.41,17.43,Total (Estadual e Municipal),Interior,24.04,20.04
2021,24.68,2.08,0.17,Urbana,165327,8.04,RS,Rio Grande do Sul,5.41,3.39,17.41,"Total (Federal, Estadual e Municipal)",Interior,24.05,20.18
2021,20.89,8.7,0.17,Urbana,62966,7.38,DF,Distrito Federal,5.62,2.79,15.33,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),19.95,24.78
2021,20.89,8.7,0.17,Urbana,62966,7.38,DF,Distrito Federal,5.62,2.79,15.33,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.95,24.78
2019,25.39,1.44,0.18,Total (Urbana e Rural),300937,10.45,PR,Paraná,5.29,5,19.25,Total (Estadual e Municipal),Total (Capital e Interior),21.9,16.39
2019,25.34,1.48,0.18,Total (Urbana e Rural),302993,10.38,PR,Paraná,5.29,4.96,19.16,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),21.92,16.58
2019,21.11,5.21,0.18,Total (Urbana e Rural),20243,8.56,RS,Rio Grande do Sul,5.52,3.81,16.52,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.57,25.05
2019,21.11,5.21,0.18,Urbana,20243,8.56,RS,Rio Grande do Sul,5.52,3.81,16.52,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.57,25.05
2019,23.94,1.05,0.18,Rural,16076,12.85,RS,Rio Grande do Sul,5.17,6.96,21.72,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),19.56,13.74
2019,23.94,1.05,0.18,Rural,16076,12.85,RS,Rio Grande do Sul,5.17,6.96,21.72,"Total (Federal, Estadual, Municipal e Privada)",Interior,19.56,13.74
2019,24.23,1.73,0.18,Total (Urbana e Rural),123689,9.42,RS,Rio Grande do Sul,5.36,4.37,17.87,Estadual,Total (Capital e Interior),22.8,19.39
2019,24.09,1.82,0.18,Total (Urbana e Rural),108994,9.12,RS,Rio Grande do Sul,5.38,4.25,17.28,Estadual,Interior,23.18,20.08
2019,24.3,1.76,0.18,Urbana,118930,9.26,RS,Rio Grande do Sul,5.37,4.23,17.76,Estadual,Total (Capital e Interior),22.92,19.6
2019,24.15,1.86,0.18,Urbana,104235,8.92,RS,Rio Grande do Sul,5.39,4.08,17.13,Estadual,Interior,23.32,20.35
2019,25.19,1.21,0.18,Total (Urbana e Rural),96782,10.54,RS,Rio Grande do Sul,5.28,4.75,19.51,Municipal,Total (Capital e Interior),22.26,16.35
2019,24.64,1.51,0.18,Total (Urbana e Rural),220471,9.89,RS,Rio Grande do Sul,5.33,4.53,18.56,Total (Estadual e Municipal),Total (Capital e Interior),22.57,18.11
2019,24.68,1.56,0.18,Urbana,205019,9.66,RS,Rio Grande do Sul,5.34,4.33,18.3,Total (Estadual e Municipal),Total (Capital e Interior),22.81,18.48
2019,24.52,1.6,0.18,Total (Urbana e Rural),223291,9.82,RS,Rio Grande do Sul,5.34,4.48,18.42,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),22.61,18.37
2019,24.57,1.64,0.18,Urbana,207282,9.59,RS,Rio Grande do Sul,5.35,4.29,18.17,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),22.84,18.72
2019,23.96,1.05,0.18,Rural,16009,12.89,RS,Rio Grande do Sul,5.16,7.01,21.8,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),19.46,13.64
2019,23.96,1.05,0.18,Rural,16009,12.89,RS,Rio Grande do Sul,5.16,7.01,21.8,"Total (Federal, Estadual e Municipal)",Interior,19.46,13.64
2019,24.22,1.6,0.18,Total (Urbana e Rural),12124,13.91,MS,Mato Grosso do Sul,5.16,6.3,22.75,Municipal,Capital,17.86,13.19
2021,6.37,16.94,0.18,Total (Urbana e Rural),488,0.98,MG,Minas Gerais,6.34,0,1.41,Privada,Capital,20.07,54.05
2021,6.37,16.94,0.18,Urbana,488,0.98,MG,Minas Gerais,6.34,0,1.41,Privada,Capital,20.07,54.05
2021,25.57,1.84,0.18,Urbana,156280,8.76,PR,Paraná,5.38,3.51,17.9,Estadual,Interior,23.64,18.61
2021,27.11,1.38,0.18,Total (Urbana e Rural),95743,10.22,PR,Paraná,5.27,4.08,20.85,Municipal,Interior,21.49,14.68
2021,25.67,1.83,0.18,Total (Urbana e Rural),298399,9.01,PR,Paraná,5.36,3.68,18.44,Total (Estadual e Municipal),Total (Capital e Interior),23.08,18.09
2021,25.61,1.88,0.18,Total (Urbana e Rural),299446,8.96,PR,Paraná,5.36,3.66,18.36,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),23.08,18.27
2021,24.1,2.34,0.18,Urbana,86199,7.68,RS,Rio Grande do Sul,5.44,3.29,16.75,Estadual,Interior,24.06,21.59
2021,25.6,1.55,0.18,Total (Urbana e Rural),92590,9.3,RS,Rio Grande do Sul,5.33,3.95,19.03,Municipal,Total (Capital e Interior),23.26,17.14
2021,24.8,1.99,0.18,Total (Urbana e Rural),178886,8.35,RS,Rio Grande do Sul,5.4,3.58,17.61,Total (Estadual e Municipal),Interior,23.84,19.65
2021,24.86,1.96,0.18,Urbana,178149,8.4,RS,Rio Grande do Sul,5.39,3.61,18.01,Total (Estadual e Municipal),Total (Capital e Interior),23.63,19.35
2021,24.72,2.02,0.18,Total (Urbana e Rural),179484,8.3,RS,Rio Grande do Sul,5.4,3.55,17.59,"Total (Federal, Estadual e Municipal)",Interior,23.86,19.78
2021,24.74,2.02,0.18,Urbana,178987,8.33,RS,Rio Grande do Sul,5.39,3.57,17.96,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),23.63,19.56
2019,26.58,1.35,0.19,Urbana,1746,11.26,SE,Sergipe,5.26,4.43,19.73,Privada,Interior,21.67,14.79
2019,23.18,4.51,0.19,Urbana,878575,8.99,SP,São Paulo,5.45,3.93,17.33,"Total (Federal, Estadual, Municipal e Privada)",Interior,21.52,20.35
2019,13.92,16.75,0.19,Total (Urbana e Rural),1100,0.96,SP,São Paulo,6.18,0.32,4.35,Privada,Capital,22.31,41.2
2019,13.92,16.75,0.19,Urbana,1100,0.96,SP,São Paulo,6.18,0.32,4.35,Privada,Capital,22.31,41.2
2019,25.58,1.24,0.19,Total (Urbana e Rural),260421,11.14,PR,Paraná,5.24,5.46,20.12,Total (Estadual e Municipal),Interior,21.21,15.05
2019,25.54,1.27,0.19,Total (Urbana e Rural),262106,11.08,PR,Paraná,5.25,5.42,20.04,"Total (Federal, Estadual e Municipal)",Interior,21.24,15.21
2019,23.98,0.91,0.19,Rural,15452,13.09,RS,Rio Grande do Sul,5.15,7.26,22.09,Total (Estadual e Municipal),Total (Capital e Interior),19.38,13.09
2019,23.98,0.91,0.19,Rural,15452,13.09,RS,Rio Grande do Sul,5.15,7.26,22.09,Total (Estadual e Municipal),Interior,19.38,13.09
2019,24.23,1.61,0.19,Urbana,11790,13.77,MS,Mato Grosso do Sul,5.17,6.26,22.61,Municipal,Capital,18.05,13.28
2021,25.8,1.27,0.19,Total (Urbana e Rural),552,13.22,BA,Bahia,5.27,1.33,23.63,Privada,Capital,17.31,17.25
2021,25.8,1.27,0.19,Urbana,552,13.22,BA,Bahia,5.27,1.33,23.63,Privada,Capital,17.31,17.25
2021,20.79,7.85,0.19,Total (Urbana e Rural),844,4.08,RJ,Rio de Janeiro,5.78,0.87,10.5,Privada,Interior,25.49,30.23
2021,21,7.84,0.19,Urbana,738,4.12,RJ,Rio de Janeiro,5.78,0.87,10.57,Privada,Interior,25.44,29.97
2021,24.98,2,0.19,Total (Urbana e Rural),188339,8.6,PR,Paraná,5.39,3.6,17.42,Estadual,Total (Capital e Interior),23.71,19.5
2021,23.06,4.05,0.19,Total (Urbana e Rural),13983,7.81,RS,Rio Grande do Sul,5.47,3.62,18.02,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.99,23.26
2021,23.06,4.05,0.19,Urbana,13983,7.81,RS,Rio Grande do Sul,5.47,3.62,18.02,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.99,23.26
2021,24.16,2.3,0.19,Total (Urbana e Rural),90049,7.82,RS,Rio Grande do Sul,5.44,3.4,16.74,Estadual,Interior,24.02,21.38
2021,24.29,2.23,0.19,Urbana,95866,7.98,RS,Rio Grande do Sul,5.42,3.49,17.49,Estadual,Total (Capital e Interior),23.67,20.67
2021,24.88,1.91,0.19,Total (Urbana e Rural),192306,8.61,RS,Rio Grande do Sul,5.38,3.74,18.14,Total (Estadual e Municipal),Total (Capital e Interior),23.48,19.05
2021,24.77,1.98,0.19,Total (Urbana e Rural),193144,8.54,RS,Rio Grande do Sul,5.38,3.71,18.08,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),23.48,19.24
2021,20.98,8.42,0.19,Total (Urbana e Rural),66261,7.69,DF,Distrito Federal,5.6,3.03,15.63,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),19.79,24.27
2021,20.98,8.42,0.19,Total (Urbana e Rural),66261,7.69,DF,Distrito Federal,5.6,3.03,15.63,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.79,24.27
2019,16.87,7.85,0.2,Total (Urbana e Rural),1338,8.73,PA,Pará,5.65,3.62,14.58,Privada,Capital,17.39,30.76
2019,16.87,7.85,0.2,Urbana,1338,8.73,PA,Pará,5.65,3.62,14.58,Privada,Capital,17.39,30.76
2019,23.19,4.47,0.2,Total (Urbana e Rural),898556,9.07,SP,São Paulo,5.44,4.01,17.41,"Total (Federal, Estadual, Municipal e Privada)",Interior,21.44,20.22
2019,25.55,1.35,0.2,Urbana,413916,11.55,SP,São Paulo,5.24,5.01,20.87,Municipal,Total (Capital e Interior),20.59,14.87
2019,25.28,1.53,0.2,Urbana,170993,9.9,PR,Paraná,5.32,4.77,18.46,Estadual,Total (Capital e Interior),22.5,17.37
2019,6.78,17.83,0.2,Total (Urbana e Rural),479,0.61,SC,Santa Catarina,6.4,0,1.79,Privada,Capital,15.72,57.08
2019,6.78,17.83,0.2,Urbana,479,0.61,SC,Santa Catarina,6.4,0,1.79,Privada,Capital,15.72,57.08
2019,25.22,1.12,0.2,Total (Urbana e Rural),14695,11.43,RS,Rio Grande do Sul,5.23,5.2,21.87,Estadual,Capital,20.25,14.7
2019,25.22,1.12,0.2,Urbana,14695,11.43,RS,Rio Grande do Sul,5.23,5.2,21.87,Estadual,Capital,20.25,14.7
2021,23.37,4.3,0.2,Urbana,814560,7.99,SP,São Paulo,5.48,3.06,16.87,"Total (Federal, Estadual, Municipal e Privada)",Interior,22.6,21.61
2021,26.03,1.63,0.2,Total (Urbana e Rural),262056,9.57,PR,Paraná,5.32,3.96,19.18,Total (Estadual e Municipal),Interior,22.58,16.85
2021,26.01,1.65,0.2,Total (Urbana e Rural),262902,9.53,PR,Paraná,5.33,3.94,19.11,"Total (Federal, Estadual e Municipal)",Interior,22.6,16.97
2021,24.45,2.08,0.2,Total (Urbana e Rural),5259,8.69,SC,Santa Catarina,5.4,2.95,18.05,Total (Estadual e Municipal),Capital,23.92,19.66
2021,24.47,2.1,0.2,Urbana,5168,8.76,SC,Santa Catarina,5.4,2.99,18.11,Total (Estadual e Municipal),Capital,23.87,19.5
2021,24.45,2.08,0.2,Total (Urbana e Rural),5259,8.69,SC,Santa Catarina,5.4,2.95,18.05,"Total (Federal, Estadual e Municipal)",Capital,23.92,19.66
2021,24.47,2.1,0.2,Urbana,5168,8.76,SC,Santa Catarina,5.4,2.99,18.11,"Total (Federal, Estadual e Municipal)",Capital,23.87,19.5
2021,24.33,2.2,0.2,Total (Urbana e Rural),99716,8.08,RS,Rio Grande do Sul,5.41,3.58,17.45,Estadual,Total (Capital e Interior),23.65,20.51
2021,23.56,5.1,0.2,Total (Urbana e Rural),18259,9.94,MS,Mato Grosso do Sul,5.41,4.14,19.05,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.25,19.76
2019,19.31,2.71,0.24,Total (Urbana e Rural),15541,18,RO,Rondônia,5.04,12.16,20.85,"Total (Federal, Estadual, Municipal e Privada)",Capital,14.29,12.44
2019,24.31,1.62,0.24,Total (Urbana e Rural),18333,12.74,MG,Minas Gerais,5.19,5.8,22.63,Municipal,Capital,19.04,13.61
2019,24.31,1.62,0.24,Urbana,18333,12.74,MG,Minas Gerais,5.19,5.8,22.63,Municipal,Capital,19.04,13.61
2019,22.26,1.12,0.24,Total (Urbana e Rural),4246,16.93,ES,Espírito Santo,5.06,7.79,24.88,Municipal,Capital,15.74,11.04
2019,22.26,1.12,0.24,Urbana,4246,16.93,ES,Espírito Santo,5.06,7.79,24.88,Municipal,Capital,15.74,11.04
2019,25.96,1.33,0.24,Total (Urbana e Rural),894597,10.75,SP,São Paulo,5.27,4.77,20.12,Total (Estadual e Municipal),Interior,21.49,15.34
2019,25.96,1.33,0.24,Total (Urbana e Rural),896412,10.73,SP,São Paulo,5.27,4.77,20.1,"Total (Federal, Estadual e Municipal)",Interior,21.5,15.37
2019,23.68,1.97,0.24,Total (Urbana e Rural),7434,9.47,SC,Santa Catarina,5.39,3.38,17.7,"Total (Federal, Estadual e Municipal)",Capital,24.2,19.36
2019,23.65,1.95,0.24,Urbana,7305,9.5,SC,Santa Catarina,5.39,3.4,17.78,"Total (Federal, Estadual e Municipal)",Capital,24.17,19.31
2021,20.96,2.45,0.24,Urbana,13432,16.12,RO,Rondônia,5.11,7.7,23.68,"Total (Federal, Estadual, Municipal e Privada)",Capital,15.96,12.89
2021,22.6,1.41,0.24,Urbana,8895,17.44,RO,Rondônia,5.03,8.01,25.28,Estadual,Capital,15.37,9.64
2021,25.5,2.53,0.24,Total (Urbana e Rural),3152,10.03,MA,Maranhão,5.29,5.01,20.78,Privada,Total (Capital e Interior),20.52,15.39
2021,23.06,4.35,0.24,Total (Urbana e Rural),1068518,8.49,SP,São Paulo,5.46,3.32,17.49,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),21.79,21.26
2021,23.05,4.38,0.24,Urbana,1048868,8.44,SP,São Paulo,5.47,3.27,17.44,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),21.82,21.36
2021,24.44,1.89,0.24,Total (Urbana e Rural),3102,8.93,SC,Santa Catarina,5.37,3.3,19.03,Estadual,Capital,22.73,19.44
2021,24.44,1.89,0.24,Urbana,3102,8.93,SC,Santa Catarina,5.37,3.3,19.03,Estadual,Capital,22.73,19.44
2021,26.2,1.56,0.24,Total (Urbana e Rural),17252,11.85,MS,Mato Grosso do Sul,5.22,4.91,22.2,"Total (Federal, Estadual e Municipal)",Capital,18.8,14.23
2021,23.05,5.53,0.24,Total (Urbana e Rural),11831,11.53,MT,Mato Grosso,5.31,5.54,20.24,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.66,15.21
2021,24.59,0.91,0.24,Urbana,2831,15.83,MT,Mato Grosso,5,8.37,26.12,Municipal,Capital,15.88,8.07
2021,26.91,0.81,0.24,Total (Urbana e Rural),10565,14.14,GO,Goiás,5.1,6.11,24.22,Municipal,Capital,17.69,9.88
2021,26.92,0.81,0.24,Urbana,10556,14.15,GO,Goiás,5.1,6.11,24.2,Municipal,Capital,17.68,9.88
2021,25.77,2.45,0.24,Urbana,60446,9.81,DF,Distrito Federal,5.33,3.8,20.09,Estadual,Total (Capital e Interior),21,16.84
2021,25.77,2.45,0.24,Urbana,60446,9.81,DF,Distrito Federal,5.33,3.8,20.09,Estadual,Capital,21,16.84
2021,25.77,2.45,0.24,Urbana,60446,9.81,DF,Distrito Federal,5.33,3.8,20.09,Total (Estadual e Municipal),Total (Capital e Interior),21,16.84
2021,25.77,2.45,0.24,Urbana,60446,9.81,DF,Distrito Federal,5.33,3.8,20.09,Total (Estadual e Municipal),Capital,21,16.84
2021,25.29,2.65,0.24,Total (Urbana e Rural),64333,9.86,DF,Distrito Federal,5.34,3.88,19.91,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),20.68,17.49
